"id","taxon","rl_cat","lon","lat","northern_limit","poleward_shift","poleward"
"154cea82d3e813e29e6f74aaad8d5d29","Ruta graveolens","3",13.3159533,52.6795261,52.6750000011308,0.0045260988691993,TRUE
"05e12e0153f89247833cafd032385109","Rosa gallica","3",10.0762319,54.3422126,53.6750000011388,0.667212598861205,TRUE
"ca84b1701783b1dd48700529b9778a1c","Verbascum pulverulentum","3",8.830415,53.063107,51.975,1.088107,TRUE
"0acb66b9b7fadbc9c32a59d0fbf8ab6b","Calendula arvensis","1",7.0713491665764,51.394597385345,50.025,1.369597385345,TRUE
"c96ff3c4d6203226d80b15eec32b2528","Jasione laevis","3",9.6199067,53.7836048,49.475,4.3086048,TRUE
"9cb253781184df8bffac3d2dc7408c31","Iberis amara","0",9.6200686,53.7836158,53.675,0.108615800000003,TRUE
"8cd7f3fa3ed5cb757621d8494f82f89a","Helleborus niger","3",9.7352828,54.1144699,50.925,3.18946990000001,TRUE
"bb65a3160473257f9d87860b6eb95b67","Helleborus niger","3",11.583310676283,52.094233069828,50.925,1.169233069828,TRUE
"776daedd07d72f90ac1a9802b613a40c","Dianthus gratianopolitanus","3",10.1488617,54.3737706,51.875,2.4987706,TRUE
"9f6a794d82da290e3b15015e0be3b6ed","Helleborus niger","3",10.1487907,54.3738028,50.925,3.4488028,TRUE
"0311dbf7fe4bc8156d505f5644d44f9d","Erysimum odoratum","3",10.0651605,53.6490751,53.275,0.374075099999999,TRUE
"f3eb819095ab8848bd2df753e9a4df89","Scabiosa ochroleuca","3",11.3299649,53.6550494,52.57500000113,1.08004939887,TRUE
"75ee6d46fdd017b254bde7a412c7e041","Helleborus niger","3",13.1326294,52.4630412,50.925,1.5380412,TRUE
"4fc326cec6b70086a29beb2f10d44e29","Euphorbia seguieriana","3",13.258370622969,52.500313076746,52.175,0.325313076745999,TRUE
"43c76a7dfacc829e689b2e6e01742f56","Verbascum phoeniceum","2",10.2125513,54.3013345,53.225,1.0763345,TRUE
"1af7d5bcb7d5c8d84fe2599dea412f53","Iberis amara","0",10.6490135,53.8824045,53.675,0.207404500000003,TRUE
"21a5e8cf16ee16012f0dee105edab50f","Calendula arvensis","1",10.5710497,52.2652353,50.025,2.2402353,TRUE
"94e42624516eac2bdb9b1fa741bacfc4","Astrantia bavarica","3",9.3081417,48.7595326,47.725,1.0345326,TRUE
"882d38b5110c4a10f798c5d43851caeb","Saponaria ocymoides","2",9.5072781463673,53.441738572432,51.925000001128,1.516738571304,TRUE
"c5fb0456fa9bc3674400f711ed9ba9db","Vicia pisiformis","3",9.9304016138444,53.575871735944,52.325,1.250871735944,TRUE
"56aebd5c2141f885cb0db88a960c755f","Eryngium planum","1",10.0596133,54.2386483,53.625,0.613648300000001,TRUE
"1fc005dfb8bbef0f054a633131c00516","Saponaria ocymoides","2",8.8590829,52.1776454,51.925000001128,0.252645398872005,TRUE
"9473947e9cc96eb4e81b746be61d2678","Eryngium planum","1",10.1868481,54.2898539,53.625,0.664853899999997,TRUE
"c85183ef5ed794edbc98eada2deeedd4","Typha minima","0",10.2745364,50.0208828,48.375,1.6458828,TRUE
"ac1d81bb3d52357eab61e0771c81931c","Hippocrepis emerus","3",9.5072700617334,53.441737835124,50.025,3.416737835124,TRUE
"ead97915e9ce3880dadb7e832bf0239d","Helleborus niger","3",9.987915,51.6065236,50.925,0.681523600000006,TRUE
"04d42f350f1b8b41c31706d5057e8b80","Verbascum blattaria","3",13.3924763,54.1034353,52.975,1.1284353,TRUE
"a360ba7243ecf1f36103399c4580349d","Dianthus gratianopolitanus","3",10.411060607556,52.271718314859,51.875,0.396718314859001,TRUE
"22ecd6855136981dee6bbe950d536b46","Ruta graveolens","3",9.9226038,53.6121034,52.6750000011308,0.937103398869205,TRUE
"7dfc1cd628b23255a5070297f9d8ca4e","Eryngium planum","1",9.3916418,54.6484602,53.625,1.0234602,TRUE
"9cc5419d446d7406bba89d875cba871b","Typha minima","0",7.6959782586428,51.412609442905,48.375,3.037609442905,TRUE
"b97dc17e299c52c65dd8fd45b85cfcb3","Helleborus niger","3",13.307936745501,52.413376266071,50.925,1.488376266071,TRUE
"b188c2db1517b968f0faf0d736353c08","Nymphaea candida","2",10.1272447,53.7902058,53.2250000011348,0.5652057988652,TRUE
"5a78b6ad4b309d21238c8d0c1c075615","Primula auricula","3",13.307970647693,52.413297891581,48.9750000011131,3.4382978904679,TRUE
